1	BCBABABCB
1	BCACBCACB
0	AAAAACAAA
0	BABCBABAB
1	AAAAAAAAA
0	AAAAAAAAB
1	BABCBCBCB
0	BCACBABAA
0	ACBCACACA
1	BCAAACBAA
0	ACBCACAAB
0	BCACBCBCB
1	AAAAACACA
0	BCBABAAAB
1	BABAAAACB
1	BCACBCBAB
0	BCBCBCBCB
0	AAAAAAAAA
1	AAAAAAACA
0	BCBCBCBCB
1	AAAAAAACA
1	AAAAACAAA
0	ACACBABAA
