1	-0.5923177455802753,-0.5318227851511671,-0.63017884453766,-0.6069942217937916,-0.44034171422449925,-0.08165754862373491,0.13979721441012216,-1.0521568562455976,-0.12243585157232637
1	-1.4495595088196525,-0.830239200025248,0.15160838385581143,0.41348395317750614,0.07757055306719912,-1.274619654782376,0.7600190193582251,0.15687882109069462,-0.5385018179176656
0	-0.773449041683138,0.1455379091888918,0.24333694899417146,-0.49639525168613563,0.19428739748113213,0.4474979087381927,1.1860253760085373,-0.8550914606396194,1.134090121263053
1	-0.4556458721506292,1.078418037878205,0.8013491436761431,0.04165744454125552,1.5749803301138574,-1.5684886817257717,0.23593765712481743,0.5824351862463065,-1.112583263407899
0	0.8190435267080577,1.7322720984506346,0.8591331386491495,-0.7353230143480564,-0.3374557767661513,0.11799365015945383,0.11911121477518458,0.20390560957617465,-0.7899409747203384
1	0.330870314808514,0.046575702259293555,-0.5686593300342256,1.0615517954017564,-0.06852717565564138,-0.21146245924968482,1.3917565804388858,0.3263661241072887,0.9068833685110398
1	1.7375996248193013,-0.972677096169221,-1.8373962033262838,-0.9933285204319589,-0.11362249517575314,0.10510429837809925,1.1646072365567113,0.9722688409542936,-0.31472176860244105
1	-1.3452052729924173,0.5901372348968753,-2.092579251812136,1.3082210543087032,-1.7598157317513896,0.5796193347511882,0.32198956329856065,-1.4466164698140167,0.6008493823849725
0	-0.13207200804918076,-1.3645251998669738,0.4119693491032887,0.8583063188051417,-1.0384144851601176,0.4503499055180104,-1.0750136329486397,-1.778497016769242,-1.2724294278733148
1	0.1338985111621242,-0.6560848663721481,-0.8395820283277156,-0.16115212115979902,-0.7305056030359314,-1.2797143141623029,-2.314644651900075,2.4565162507891367,1.1588685005550676
1	1.2435310837487235,0.9847594477987316,1.7301063998554773,0.22071004451392842,-0.23018410633128147,-0.8135568252945992,2.005212386840399,-0.07629543813192546,0.6993071075662948
1	0.3390537929614038,0.5953498403633769,-0.13738248454180024,-1.5826078945070465,1.2719378075155767,-0.5001687753681093,-0.7901995879997511,0.015530805669932805,0.19512903066509552
1	0.12175907072294759,0.41901649917003553,0.8140031395697691,-2.1432087290552637,0.8340225124405364,0.6413325763283547,1.1052295184768277,0.8429641397757527,1.9173687238733568
0	1.6814374440530127,0.41963942524214065,-0.1750510448521625,-1.9841821032071398,0.20642855963286988,0.38299355238408256,-2.1156117500390805,0.8411921102477903,1.437330050609212
1	-0.14526447011524138,1.2148747051994835,-0.9446248752701877,0.9789955054936447,0.037664634528055255,0.279155066587961,0.8813092987401144,-0.5106294073006273,-2.610214472485829
1	0.38416623533914207,1.4529486645031233,-2.253197469349743,-1.1038443744626276,-1.1995638873281547,0.11606297667668197,1.4124310773363304,-1.1605504589994111,-1.9113127636378733
0	1.8637302243788474,-0.05016066605337208,0.5375674918228657,0.3810934459416764,-2.386592008350122,1.5498911077220676,-0.05269014452197289,-0.24513632611900601,0.7248781256164071
1	1.2153336902658698,-0.4554681699744031,-0.10940867765170018,0.025735992482463787,-1.726400719027459,-0.593968579568103,0.8452251828297201,1.2678572977872156,0.31896624540355406
1	0.641599802395043,-0.1812187420669525,1.369123496959062,-0.6854871982374261,-0.9696905656212502,0.6555566453909514,-1.2947016592286276,0.702539277461145,-2.063326187337541
1	2.8570584389716016,0.8604194349372353,-0.39403037758374226,0.958006698383162,0.7149066158218855,0.0703958911070845,1.468289550498002,0.9400799127166821,-0.5077048405962516
0	1.8247319529360886,1.3231246213401293,-1.2109081321223554,-0.5623679147308013,-0.29022097344524206,0.19026700080088377,-0.4102093781778583,-0.2924067399874841,0.3276264932502505
0	0.3287024473709994,-1.1574750219666896,1.0584155877934407,0.17027686411761128,1.2816812093642471,-0.2994780721426054,-3.3047344230876448,-1.3535641037038189,0.10325480271865484
0	-1.5773877578013187,0.7060134449623039,-1.404413247194205,1.3638572893945642,-0.1564290361829843,-1.3839674046780803,0.670488084888366,-1.4595866971468903,-0.11122162575001068
0	1.424868516526069,-0.04828963460280291,0.9552907108283335,0.6546423084161471,-0.4184874959786677,1.792358369012723,0.7020706540162673,0.25189235070470406,-0.871801206649262
0	2.5735283094847494,-0.6657922403056319,-0.3997334278734696,1.0283889879320802,0.6611585041387678,0.4207476438825792,-0.23076529264964912,-1.9524237665948891,0.22817786474431104
0	0.22759033953537333,-1.966893894046377,1.8336338377107426,-0.740683234501104,-0.016130048753739187,0.30543694285574996,2.0073398853898565,0.20081215823164916,-0.5700847129544631
0	-1.1058000492783386,-2.6546385452500094,1.7401023935059496,0.42718527768105585,-0.14393678211157765,0.09725085999870725,-1.2563602932363458,-0.39678370699067267,-1.2039175738566683
1	-1.0548133008012184,-1.1588668821125536,0.388124594713955,-1.1241508761731889,0.5941843175019986,1.2539381800958918,0.7138328183870625,0.2936309755640692,-0.2810334588878577
0	-1.451443900577643,-2.7113845918619512,1.517148571682362,-0.5046814102670547,-0.44693437845767026,1.5275316198354325,-0.16327630106956695,-0.9865002653629809,1.7637090715865826
1	0.8558334764909368,-0.2940649186492912,-1.4327760778472456,-0.8163962562584084,-0.017245108501591278,-0.18346300844096108,0.8815481604949225,1.5685301693039757,0.060188213636346605
1	-0.6180251985777361,-1.0867029212106294,-0.3785907520793888,-0.24038042884003918,-0.3256159616849806,-0.8323961698659174,-0.7001730860956809,-0.3995266116559835,-0.6373770040742406
0	-0.3106138688933759,1.7420634023510837,-0.13310362478251728,0.8929363891888467,-0.047382598614370226,0.9515280166584283,-0.44547490692049196,-0.37163374236744784,-0.4900918687973154
0	-0.3796853058905655,2.5889901704539153,0.2155911835184531,0.2122604749462715,-0.4815255219967507,-0.28194353529477995,-0.487127462954532,0.3075040629899538,-0.454427522975883
1	1.3156393122956003,0.6161325886047944,-0.6080733597562714,0.23929569181603783,0.14639891064965152,1.099089491668803,-0.9957340927564015,-0.28469592529575805,0.6741791739395899
1	0.9039904906490934,0.5825830597579902,0.7789709748756114,-0.21188366772230985,1.1690658332682908,-0.12478124678721919,-0.36766412180110725,0.8078451420389431,0.1511851825382176
1	-1.4167258177894575,-0.801890155930653,-0.13694489741647495,-0.008974256304248645,0.3850401369987783,-0.17008531168443652,-1.5094827089784102,0.5655925050243257,-1.1629949069046812
1	-0.45378830540255305,-1.161850526844048,-0.05746491019506944,1.4904835979797857,-2.870234087682826,2.695057190739943,-0.024352243143459712,0.734727254951597,0.1896688759245452
0	0.9732621385306482,0.26249787086805954,0.8241270442424391,-1.9524218070333894,0.07465426762372547,0.15185015791582984,-0.647522352704546,-0.940337341350789,1.6260582368230312
0	1.641227224927348,-0.6827632189648304,-1.0031711360520326,-0.24002881514814575,-0.19880639403332007,-1.7184141069243426,-2.397222517267449,-0.4053814784693737,-2.1687024787346725
1	1.0237127333138882,-0.10770094707820976,1.3507914322175607,0.8168967946538265,-0.046793487322669094,1.2528877147060444,0.02896477738389712,1.2651010396962625,1.3273212108700458
1	-0.3965939910751864,-1.2949996882267931,0.933981331721567,0.11805302592961013,-0.471642350696198,-1.1897681537477458,-0.5607234402046704,-0.8943673156531394,0.11974606886107934
1	1.0113557767181245,1.3072978622783202,1.24001914234027,0.34884078810225516,-0.4248925402554778,1.2606818036312506,1.1097863516684787,-1.5906919108528053,1.3860481910902955
0	0.646484282920232,-0.3445624664826029,0.07978387855259356,-0.18781544234312517,-1.117728642486546,-0.05659549080635802,1.4363330104708965,-0.4900320386112277,0.33087146128122735
0	-0.8521050151485162,0.481791410833209,0.14536350112239863,-0.6049591634902339,0.606308500050824,1.6607657102221092,0.3577393375439247,0.02586448425449391,0.5839787436895247
1	2.332829891451151,-0.23147542952822128,0.14899515972148594,0.43704037431239945,0.3562216252881131,-1.8949909359285184,-1.151145453679567,1.6893225282483761,0.8521068950034075
0	0.26830793197512925,-1.4887228839038358,-1.7275733849277568,1.096164950503751,2.6903756327672976,-1.0312439671318632,-0.6636444930699689,0.6182655724536016,0.7587209989989941
1	-0.10924547861424086,-0.4249055180839158,1.6651422155356812,0.2884908853393851,1.5406872142715105,0.5995980872196918,0.43388475634889007,-0.18673897383823845,-2.0464485061831033
0	0.023524861073380855,-0.4940543635524275,-0.001158094031823193,0.4039239224199942,0.524331639609371,-1.4731209540028047,0.0634405645603934,0.24553680962471497,-0.6730173595356075
0	-0.3870558427670379,0.7850902688821948,0.5008815319547678,0.567165497217986,-0.8908710936048478,0.3202971888115222,-1.9856264548026117,-0.8978430959391686,0.48316232039858414
0	-0.14547204127993435,-1.6080134693530155,-1.4098553621377587,-0.024484839089012132,-0.11465024058432342,0.35490323717801114,2.3412671615470013,1.4110972147986158,-1.7463962745879762
0	1.3462652615594402,1.5829469451073355,1.3040283346976431,-0.4067270102023869,-0.6928416956041231,-1.4077158534122651,-0.206984256878522,0.20467254081517564,-0.8263777139851629
0	1.0894822251082052,-0.3675180602785245,0.13659118326387168,0.16468593992112043,-0.28061410232867035,0.9417001730124697,-0.8694862852442123,-1.3188338940134245,0.9724500162530275
1	0.9163538163984292,0.20950133110012736,0.9871743666902316,-0.62694003590712,-0.5361193296799258,0.26132493793735123,1.165125324128874,0.6478767840200352,-1.6916294689033862
0	-0.31371182798794867,1.0304714023937398,-1.2262593748221826,-1.634387567509199,0.20985010990986502,-1.492448041200646,0.06793709529918933,-1.5480910634640908,-1.53675123066035
0	-0.8312261026728591,0.9272045581958535,0.2820249600254204,-0.7571408060008887,-0.16795673406658548,1.7994485191793321,0.6115833710921365,-1.537098202417497,-0.5745764638187253
1	1.4677460239237852,-0.11659478120327509,2.7711100203468306,1.2123756938903654,-0.06752362039685103,-0.6093429127470181,-1.0161180016262188,-0.21327503546299464,-0.9048667439603103
1	-0.9205411110319238,-0.14830919016388716,-0.23030745048338266,0.11948652010306797,0.20576272620989774,-0.8453906053815496,-0.12349994973294656,0.15467754862035452,1.0449849616732938
1	-0.4802944287938201,0.23479417089541577,-1.6117409864940295,1.0937772174480984,0.6474756114178334,0.9806788103289938,1.644041394027681,-1.0384444152041312,-0.999553821685385
0	-0.11547782419173623,-0.2659761765417833,0.5935434461514666,0.553636156496793,0.9680206208486791,-2.0139253667325527,-0.20530898337188658,0.9220029531573978,0.7304092236995433
1	0.17051140471722517,0.24704456168526975,1.0652927426429848,-1.721692739396497,0.5589298965219041,0.9561333974161181,1.7915878864761416,-0.8241341223280658,-0.45419371583346974
1	-1.6733989413694303,-1.7197422946364147,-0.7303883016167653,0.8416278635313803,-1.6418840840042248,-0.11028676899294759,-0.3180874131602136,-0.3198809150441956,-0.8570473313430641
1	-0.5317243566831661,-1.019973638273352,-0.1546967208523096,1.345660853217471,0.15902465551308478,-0.6304408049104891,-0.4357300571050904,-0.7107524832677513,0.2015321908860527
1	-1.5453053607085427,-0.4813923692548139,-0.38682403971685014,-0.2264421450851002,-0.8189142604740779,-1.0375168004460489,-0.5618371745742611,1.3288651402423877,0.9964345233541456
0	-1.9357709232976954,-0.6853317594345291,-0.5579361729276053,-2.015949347276077,0.15911568949799793,0.6863704581278829,0.532474590633996,0.415006494515439,-1.6720709910153233
0	-0.17973032651409995,0.29266885346051824,1.5028312318661903,1.1236728491677777,0.8213842950684097,1.0072105475205642,0.43318294345987063,0.19678378193976676,-0.31387370009437743
0	-0.4349625251198603,0.0008580600233592554,1.504010837099744,-0.7170178392376363,-0.8379528333793012,0.962401936667311,2.2523393028551686,0.45795396722652115,0.6932210290838292
0	-0.09516096658208072,-1.677486974209601,-0.32210762929463677,-0.09975802672713377,0.49079672129199825,-0.2968751148364103,0.11881713235795904,-0.4853284136860668,-0.05561444515978531
1	-1.9733114719452736,0.7937924973124474,0.5448593350956678,-1.4870166227320905,0.7533366501377691,0.17989398170428147,-1.4515005891891284,0.6745717883354921,-0.16710618763316887
1	-0.14606045521923125,1.003055396056044,-0.387491552500403,-0.7378310477192687,-1.3679322974052777,-2.0158563808517953,1.6102134712187186,0.9705377458900057,0.37272885315272974
0	-0.9592331561844075,0.49963185886830264,0.6125924504227146,-1.98053723466138,-1.7121541943750425,-0.07820887583365807,0.6096485260887424,-0.5910171197761402,0.05607277882831602
0	0.44188266679419747,-1.2829516967972128,1.2378245876122431,-0.5502638469681725,0.05016837443454544,-1.3165177005380784,-0.1383285444953659,-0.019356548981666867,0.722011585112508
0	-0.9946160027740684,-0.04630715586681047,-0.6914958319311423,-0.754173319670559,-0.7540131650387141,-0.2345456529331215,1.0760057764783264,0.3227735037106193,-0.2373591396045291
1	-0.19827182023930803,1.5916880298250597,-1.2102406742908827,-0.33434395668190825,0.13167056026801818,-1.1465247805310606,-0.41836707045315935,1.0240384182255413,-1.4208937166154638
1	2.165303879489374,0.26550691148208416,1.1090094866148474,0.7947397404178992,-0.5104224564125771,0.7467139390450255,-0.18902549374314304,0.021775539114724327,-1.0661769067430722
1	0.09203041866019986,0.4353866930648196,-0.62743169921868,-0.42157207982037315,0.3548720292250772,-0.6990852147824613,-0.3234927959198357,0.44705859094479666,-0.4089678371845363
1	0.05808015140214926,-0.3218276555578887,-0.9012791663399885,0.5918139699643263,0.3534399822167142,0.305799179210513,-0.04297571882300888,0.35344076464879,0.3581990170058897
0	0.3765347674320141,1.7851156522393088,-0.8027739664707323,-2.0382531046371852,0.6856932911361823,1.4930211679131067,0.046930584524995884,-0.5738073749915125,0.6148605792313434
1	-0.682823710177253,0.4961528663339756,-0.11704846644937235,0.1796373293821517,0.09450413458686406,1.0872231419615899,1.5681171738447361,0.5796514464630566,0.5667229084848704
1	-0.1337180274638216,-1.190485572361132,2.1048422959363537,0.24984753056349304,0.12671624077142446,2.8177625507529944,-0.5640758682582889,-0.7972207214117826,-0.674360915732659
1	-0.13759400802231253,0.7329147166166873,-0.3558031146498824,-0.4427427288103931,0.911746989195883,-1.0098790188665292,-0.6721742657638852,0.9434417431566562,1.4717680041537216
1	0.473043896160549,0.2768206868017571,-0.4566301287931533,-1.1448179291845642,2.2268646407763155,0.5592658781606646,-0.6145717231152776,-1.457012938933802,1.2328495793246257
0	0.6558040866445267,-0.7235612388098981,-0.7224052583988413,0.9541053452719935,-0.043027259787002045,-0.7983599026986177,-0.13364762964327695,0.7377001126602545,-0.3056681121231254
0	0.6517312571187345,0.44424131149481566,-0.2386514022544996,-0.15626199761336143,-1.088413689490973,1.232770881226386,-1.558034478571682,0.3654558486442454,0.4238360095761296
0	1.5933757260428332,-0.2948783125627071,-0.31597644735584035,-1.007644147365659,-1.339469233110849,0.21666277835508096,-0.05625245992306355,-0.03971840280008294,-0.8494652880381834
0	-0.6755084117982191,-0.12029985907151913,-0.838727587903438,0.07047927739293772,-0.7068310471090429,0.0017249253260129174,-1.181474238029601,-1.1807075971920822,-0.12626696877759233
1	-2.517005198960371,1.3437768309097833,1.486034709539073,0.3260472206794926,2.204165960273219,-0.7499816218422264,0.3099400355579104,-1.632158695680004,1.4488730647760537
1	-0.811668916589981,0.17181408277084587,-1.4063059879767748,2.15027629030049,-0.6386753741580947,0.11555767916035914,-1.3378719990467218,-1.375333697834676,-1.5641068398096503
0	0.4486882803668681,0.6597452809577369,-0.9175766592685045,-0.16094564808762538,0.1991380935634237,-1.1742179395399586,0.8670728391025012,-1.5410380021874794,-0.8441991161517752
0	-1.8220865831932713,-1.380620283883354,0.24680524819272698,0.5987772956829711,0.7480255286889161,-0.885325098518981,-2.262935669947553,0.9780143020045119,0.13833308806150144
1	1.1846619705305266,0.7097090595417006,-0.030712551555905673,-1.2854552752363464,-0.7766453543937728,0.19854093951645993,0.6215786380562772,-0.14144651177835732,-0.5297454087804542
1	-1.0089270015232337,-0.07486367760335047,0.48578413560066064,0.441296480187081,-0.27210010640175997,1.8387975776192398,-1.7295528592216476,0.0833428549741457,-0.08547810385605124
0	0.3682425776087937,-0.4627092525599108,1.2591937989837194,-2.140483225845027,-0.013269562741510817,-0.936642059988865,-0.19400281434834674,0.2538905995852996,1.145340444689899
0	1.1208961690028345,-0.35526977609176724,1.6539970715311587,0.2832719496483614,-0.39257167346210575,-0.4502815023343872,0.191071569478397,0.27076628496450555,-0.4914531451592351
0	-1.8468044639647885,-0.1000248327530349,1.4686727984553931,-0.2895669908956319,0.19799247648523646,-0.8499351551179909,-0.838963631770513,1.3604274568740846,1.3616754435206102
0	-0.9319866450383903,0.07199531545874899,-0.8112261748911568,-1.2282234032616715,0.1916951916004268,-0.44347386627413116,-0.22951517869111482,0.7639064155371302,0.7823776822372708
0	1.2580867904037285,0.4880386443135982,2.8501343375324844,0.9118692917783938,0.5322648057976329,-0.02794475217847708,-0.3446279927218604,0.6393998927329554,-0.7612806289251113
0	-1.289190836107289,-0.7359618837078001,0.005348022066079172,-1.4511464332527857,-0.9081555102932877,1.7801496810183515,-0.5814075929163756,0.040884106801519104,-0.5320767599214385
1	1.5383964293840289,0.007524991971779694,0.8240601875492387,-0.20244180002517936,0.19168214622369764,-0.08030114503731538,0.21645293881093292,0.3220222628722421,-0.5121673683681223
1	-0.28353964848497903,1.4195916460682982,-0.9055472344423329,0.3206435696265018,-0.19965974139189802,-0.7889753834609462,-0.30051652672464885,-1.6998568256658129,0.12330496298916653
1	0.35058582093160984,0.7884515581013496,-2.6069173939315258,-1.3470599403917924,-1.5448967957575865,0.7894079406853052,-1.8320923925009047,0.4099979016587439,0.6127683708629056
0	0.24639934130421004,-1.0518059359144616,-1.028393839660005,-1.4197171252098537,1.8580484209655483,-2.2485881571727644,1.1082597690602505,-0.23559802465672142,1.2702334229130796
1	0.10574121615301911,1.3020903211608557,-0.5612698445022339,-0.3620679807428653,0.2718015630204445,-0.604923993118576,2.3366990067772337,0.23969365815931018,-0.9705941054019747
0	-0.6904586359924164,0.007729633340011152,-1.0427002696213443,0.2202092992587376,-0.7301340923616982,-0.1657866039199542,-0.2488621753246853,0.21072380952594472,0.5289922740238238
1	0.9491853015176107,0.5664161444662781,1.40670454403577,-1.4897123786327091,1.1409578446277333,1.7776540254333897,1.1104583165248225,0.16154302537692616,-1.140080859632629
1	-1.3493045519949116,0.2665845407907791,-0.17447383058613447,1.0036321005078688,1.926611913643279,2.2006635416064024,-0.09798553385720328,0.3108505019003906,-0.5146426622959416
1	0.7471877339975971,0.26841225002831415,-0.06226538158342401,-0.9220491410432824,-0.2578208617884661,-0.9916905482113043,0.5985856821642793,-1.1797997544221395,-1.3339350271008426
1	-1.533181070905608,0.5354467490018693,-0.22526077111564177,-0.3187326126784656,0.7886109145076663,0.07907650401697316,-0.5763267509786044,0.0470380943616131,-0.34308494500208586
0	-0.4634011743077018,0.5543193437862585,0.36545699139398724,0.15499034858390184,1.8797276212526233,2.1392838103378105,0.7824390932653994,-0.9926573677255035,-0.2750937293399448
0	0.3769183283393105,0.27881984468172544,0.22057701655697315,1.1835476966682679,-0.9617593369274949,0.4264359570185002,-0.3556954357948853,-0.5903995458069241,-0.5602791235291599
1	-1.0495144171736,-1.5522431689475615,0.14884838734456238,1.403863270329725,0.9944177773636472,-0.827405686545717,0.32875992923349323,-1.9516970319538316,0.5312469453840395
0	-0.13686968749307576,-1.0687870587392232,0.9585016460105505,-0.28225944056425717,0.2629432586720651,0.8907079229907733,-0.9205968208067269,1.0627433169529923,-0.8473272178991346
1	0.5810127410295258,-1.1149591901939078,-0.6659571916419438,-0.6797083647396727,-0.12129497198780832,0.11136199047133861,0.5276371369634492,1.2955046998208333,-0.5153423218721689
1	0.5593967019984436,0.9861751794647724,-1.5656774670569342,1.38709671304861,0.6416125955347202,1.5607737098177774,0.2230364726563528,0.9755564122874348,-0.05225956816711557
0	-0.7621604532795621,2.462955619799206,-0.24951562375771746,-0.7144979803441843,-1.1603809653714645,0.32847084189978626,0.08365570283046873,-0.4738017002939086,-0.4303543181630258
0	0.37751731474507305,-0.1845534270215727,0.026987456697147402,-1.3198906701705486,0.4134992860099877,1.439807391615473,0.48112786811111924,-1.8827402252172576,-1.9821893809462368
0	-0.12812610230775173,0.15350218422489126,0.029364593878731075,2.039566090249648,-1.2579097210378605,1.3715997663311164,-0.16332749237374355,-1.3624389882662384,0.902076842772926
1	-0.22658923785156174,1.128180686855727,0.6219644946362461,-0.4444450874563484,0.47295674086741446,-0.5089661042537889,-1.2933487423018408,0.8163527050906191,0.2581018966762276
1	-0.5494787851662629,-1.1515528163610087,0.4052723564011858,-0.8856622092524786,-0.745147138694933,0.926613102037255,-1.0802071951012413,0.34417556117897585,-1.0332109590813987
1	-0.17782604101427305,0.229288303799861,-0.10461584747048967,-3.501061458511394,-1.3029536296084592,-0.627810636047294,0.06193413435794739,0.3335920966105726,-2.0928638918918185
1	0.7470141372855431,-0.9171510396624207,-0.8152968319737361,0.7378126452211973,0.884794485638522,0.8260637204601669,-0.8715402973131929,-1.0427182652203868,0.8817627014739622
1	0.46876458741428195,0.8579508906940984,0.7090710876666937,0.15946501808809227,0.6386957932751173,-0.046217130928156186,-0.4131949797359808,-0.10013065557098873,1.3192081850845376
0	0.02497623518629842,-2.0458304044581097,-0.29765913392352766,-0.6263470830657024,-0.9287353696947602,-0.7920228872920007,0.7304493728754455,0.290614507272164,1.2726242091688738
0	-1.2021351090258074,2.4046529525814164,-0.23843434126188112,-1.2741782729713584,1.7170652381036153,-1.530313263893445,-0.12254776844009362,-0.39418535792732673,-0.6024072169407065
1	-0.636817361916502,0.4816479396759192,0.5315226057992052,-0.3343306519291802,-0.741307841292104,1.3845761639653638,0.35837099784537674,-1.450656421127097,-0.7535646968586739
1	0.0033832539415130872,-0.39519162911927863,-0.39315952699195117,-0.07486487144467305,0.04978147565052842,0.2735808026220969,0.7942347974152144,-0.15910756332830642,-0.9056977554893827
1	0.4080894960929949,-0.8182730428787791,-0.2384221227334017,0.5321455786982772,-1.5661037911469007,0.5635675728551371,-1.3825400166899795,-0.5745712675515245,-0.3388842856586322
0	0.48912914084095815,-0.372280065741914,-0.8970532574325326,0.018964287071393825,2.2743477848230107,1.1591344826384904,-0.3388055793024744,0.24616754401967644,-1.7285698650022134
1	0.9799923136049513,-0.5663063170096756,0.38684795686893364,-0.706843496636271,1.1053629571598147,0.7868476439449924,-0.788149289885022,1.1878486313150087,0.7132613858017506
0	0.7733938138048116,0.11552657352894125,1.0189813110237758,0.22692322819289862,0.9543036933352029,0.6331848284173146,-0.010655835521922823,-1.15585513250419,-0.6555791777435539
1	0.6677061134740374,-0.367870763249541,-1.4940871973045997,0.40317137723847,0.11958888668869046,-0.668672675894575,-0.00813205177788741,0.7359018772090112,0.863723945846183
1	-1.9103773280416037,0.4873558881931317,-1.091529392943993,1.568767824938074,-1.6123741590180551,1.149544603608912,0.03925368090899155,-0.43070247111563753,0.8682256204507911
1	0.5159330459611327,0.3572323459867642,0.7963874418611534,-2.674867153773074,0.30757915893125215,-0.3156560928775961,1.7808118860084319,0.27837034044136044,0.7123409634000238
0	0.3624102594606505,0.27669213646067126,-0.534018571298136,0.22583084650762547,0.6377824994096221,0.1588392598199086,1.318891068795136,0.583635632295102,2.415014713526039
1	-0.31835837805876116,-2.48839953169781,0.7914213608794141,0.9344278403767524,-0.954838639480724,-0.3629010015252504,1.0655981461088233,0.21036559106787484,-1.4806628383502003
0	-0.34438273687020177,1.5436364119862693,-0.5884041748080131,-0.7723819446604044,-1.4956149633785463,0.9590564148261029,-0.07716288851220668,1.481496596438097,-0.9012024687316539
0	-0.47227865177342093,0.6766475427405517,-1.6683163755702246,0.46729029423171264,0.6977909210438676,-1.353625940993842,0.19880617599982384,-0.726306395908412,1.4456684368947215
1	-1.1726928792780906,-1.001016759371752,0.838197031936153,0.3892554222035047,1.9858019783102678,0.44274239090323103,-0.5507666096208652,-0.5570490452215062,1.5586878188187785
0	0.3860085937701052,-1.090339520483914,1.231725657129457,-0.2214472299499147,-0.8243759876509913,0.4077592650109511,-0.1521397399359678,-0.1817956369136332,-0.5691330578578624
0	1.4541812728787094,-0.6391712075102937,-0.0708818912199771,-1.8197406027888894,0.6695325220363187,1.2168325351690799,-0.3333379042297381,-0.05728248177425078,0.9988957916626724
1	-0.10856868869813883,-0.7857859751856349,-0.007841734468679765,-1.4079181546959076,-0.9413167416091972,-1.9338002987909353,2.262738131125238,1.4124828874469106,-0.07364587267845192
1	0.8210774539807774,-1.7860688784967211,-0.12637439030888753,-0.7265915005581967,0.2942566520648501,0.9035654800808813,-0.4055517156955603,-0.24529184746156987,-1.7046077286130894
1	0.5529567962815561,0.4345792466766957,-1.0139373254300992,-0.13945154301188722,-0.18363588580640255,0.6485204139873022,1.526343468530209,-1.0917400600285956,-0.39856322666858746
0	1.516003222821578,-0.6160588899788767,-0.10739101087745845,0.6727988339369897,0.1867547136724773,0.1527632695833952,1.5954962138025832,2.045269507749434,0.5143168467346149
